user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,bmi,grade_fra
24326,ESP,0,176,63,33.0,13,2009-05-11 22:00:00,2010-10-09 22:00:00,75,55,57,62,54,2009,2010,20.34,7b/+
24267,ESP,0,182,73,35.0,21,2009-05-23 22:00:00,2017-09-04 22:00:00,48,49,59,62,54,2009,2017,22.04,7b/+
26618,FRA,0,180,73,29.0,17,2009-05-05 22:00:00,2017-08-29 22:00:00,651,55,59,66,54,2009,2017,22.53,7b/+
26445,CAN,0,183,83,34.0,19,2009-04-27 22:00:00,2010-10-31 23:00:00,57,57,55,64,54,2009,2010,24.78,7b/+
26126,ZAF,0,187,68,27.0,11,2009-03-22 23:00:00,2012-01-11 23:00:00,25,49,59,64,54,2009,2012,19.45,7b/+
32455,FRA,0,175,63,27.0,10,2010-04-03 22:00:00,2016-02-16 23:00:00,132,49,57,64,54,2010,2016,20.57,7b/+
18482,other,0,173,73,37.0,16,2010-11-09 23:00:00,2016-08-23 22:00:00,255,57,53,64,54,2010,2016,24.39,7b/+
32075,other,0,178,68,32.0,12,2010-03-24 23:00:00,2012-06-25 22:00:00,64,53,57,64,54,2010,2012,21.46,7b/+
32414,other,0,175,63,28.0,9,2010-06-13 22:00:00,2012-06-22 22:00:00,42,53,59,64,54,2010,2012,20.57,7b/+
56381,GBR,1,164,53,27.0,13,2010-08-01 22:00:00,2014-08-22 22:00:00,11,49,56,62,54,2010,2014,19.71,7b/+
32293,ESP,0,183,73,34.0,11,2010-11-23 23:00:00,2017-08-19 22:00:00,281,57,59,66,54,2010,2017,21.8,7b/+
32943,USA,1,152,43,50.0,25,2010-05-14 22:00:00,2014-04-25 22:00:00,214,62,59,64,54,2010,2014,18.61,7b/+
34667,BRA,0,170,58,29.0,11,2010-12-03 23:00:00,2013-05-30 22:00:00,66,46,53,64,54,2010,2013,20.07,7b/+
34519,DEU,0,189,83,36.0,22,2010-10-16 22:00:00,2016-06-30 22:00:00,65,61,51,66,54,2010,2016,23.24,7b/+
38527,other,1,168,53,29.0,8,2010-06-09 22:00:00,2017-09-04 22:00:00,118,46,58,65,54,2010,2017,18.78,7b/+
35240,ZAF,0,196,83,33.0,18,2010-01-02 23:00:00,2011-08-08 22:00:00,11,55,51,59,54,2010,2011,21.61,7b/+
33928,POL,0,178,68,23.0,10,2010-08-21 22:00:00,2017-06-15 22:00:00,390,53,53,70,54,2010,2017,21.46,7b/+
33548,POL,0,175,68,25.0,11,2010-03-29 22:00:00,2017-08-26 22:00:00,163,49,49,66,54,2010,2017,22.2,7b/+
33563,other,0,172,63,40.0,26,2010-09-04 22:00:00,2012-04-01 22:00:00,53,55,38,64,54,2010,2012,21.3,7b/+
34324,ESP,0,190,73,26.0,9,2010-08-09 22:00:00,2014-05-31 22:00:00,234,62,59,68,54,2010,2014,20.22,7b/+
34100,ESP,0,177,73,44.0,24,2010-10-23 22:00:00,2011-12-10 23:00:00,11,57,57,57,54,2010,2011,23.3,7b/+
34008,ESP,0,178,73,40.0,14,2010-10-05 22:00:00,2011-06-17 22:00:00,27,64,59,64,54,2010,2011,23.04,7b/+
37985,DEU,0,178,68,30.0,9,2010-10-05 22:00:00,2017-08-09 22:00:00,200,49,46,64,54,2010,2017,21.46,7b/+
34064,ITA,0,183,68,35.0,13,2010-10-02 22:00:00,2013-07-26 22:00:00,50,55,51,62,54,2010,2013,20.31,7b/+
30088,USA,0,178,63,30.0,11,2010-01-03 23:00:00,2017-07-08 22:00:00,21,51,53,59,54,2010,2017,19.88,7b/+
30354,RUS,0,170,58,37.0,11,2010-01-19 23:00:00,2011-01-03 23:00:00,14,57,64,64,54,2010,2011,20.07,7b/+
30407,AUT,0,172,63,23.0,9,2010-07-25 22:00:00,2017-04-17 22:00:00,130,57,62,66,54,2010,2017,21.3,7b/+
31404,ITA,0,183,73,31.0,11,2010-08-12 22:00:00,2017-09-02 22:00:00,136,55,49,66,54,2010,2017,21.8,7b/+
20642,CAN,0,180,78,25.0,15,2010-05-15 22:00:00,2010-09-05 22:00:00,3,57,51,57,54,2010,2010,24.07,7b/+
31511,POL,0,189,83,35.0,21,2010-04-07 22:00:00,2015-05-14 22:00:00,212,62,51,66,54,2010,2015,23.24,7b/+
36718,SVN,0,178,63,21.0,13,2010-08-22 22:00:00,2012-12-26 23:00:00,24,52,49,62,54,2010,2012,19.88,7b/+
31331,ESP,0,172,68,35.0,8,2010-05-16 22:00:00,2013-09-03 22:00:00,57,49,63,68,54,2010,2013,22.99,7b/+
30883,ITA,0,172,63,27.0,8,2010-02-06 23:00:00,2015-03-13 23:00:00,25,51,57,64,54,2010,2015,21.3,7b/+
20532,GBR,1,160,63,28.0,23,2010-04-13 22:00:00,2010-05-17 22:00:00,14,59,49,62,54,2010,2010,24.61,7b/+
38422,CAN,0,190,73,24.0,9,2011-05-14 22:00:00,2011-08-13 22:00:00,8,51,53,59,54,2011,2011,20.22,7b/+
37400,ESP,0,169,63,40.0,12,2011-06-08 22:00:00,2017-08-11 22:00:00,486,55,51,66,54,2011,2017,22.06,7b/+
37895,ESP,0,173,63,24.0,7,2011-05-05 22:00:00,2017-09-10 22:00:00,342,36,59,68,54,2011,2017,21.05,7b/+
37662,ITA,1,169,48,16.0,10,2011-06-28 22:00:00,2016-06-10 22:00:00,57,49,55,62,54,2011,2016,16.81,7b/+
41060,DEU,0,184,83,35.0,9,2011-06-06 22:00:00,2012-04-11 22:00:00,3,55,57,57,54,2011,2012,24.52,7b/+
45802,ITA,0,164,58,28.0,12,2011-08-01 22:00:00,2017-07-05 22:00:00,572,49,57,70,54,2011,2017,21.56,7b/+
8370,ITA,0,177,68,39.0,21,2011-08-21 22:00:00,2013-07-07 22:00:00,50,59,46,66,54,2011,2013,21.71,7b/+
43241,USA,1,160,58,33.0,20,2011-10-16 22:00:00,2017-08-31 22:00:00,158,51,51,64,54,2011,2017,22.66,7b/+
44272,AUS,0,183,78,39.0,22,2011-09-24 22:00:00,2013-05-05 22:00:00,10,53,53,59,54,2011,2013,23.29,7b/+
43891,ESP,0,167,58,33.0,11,2011-12-29 23:00:00,2017-08-26 22:00:00,577,53,62,66,54,2011,2017,20.8,7b/+
38761,USA,1,165,53,30.0,6,2011-09-20 22:00:00,2017-07-17 22:00:00,172,49,53,64,54,2011,2017,19.47,7b/+
39557,other,0,184,73,28.0,8,2011-11-18 23:00:00,2017-07-09 22:00:00,244,51,55,68,54,2011,2017,21.56,7b/+
39436,ESP,0,174,63,26.0,7,2011-10-16 22:00:00,2015-01-31 23:00:00,40,38,49,62,54,2011,2015,20.81,7b/+
27830,FRA,0,175,58,22.0,17,2011-02-28 23:00:00,2011-02-28 23:00:00,5,57,55,57,54,2011,2011,18.94,7b/+
19260,SWE,0,180,73,44.0,25,2011-03-07 23:00:00,2011-03-08 23:00:00,4,57,51,57,54,2011,2011,22.53,7b/+
31938,ITA,0,180,68,23.0,12,2011-06-10 22:00:00,2015-01-05 23:00:00,9,48,59,59,54,2011,2015,20.99,7b/+
34120,AUT,0,177,63,24.0,10,2011-07-28 22:00:00,2016-10-15 22:00:00,25,49,57,64,54,2011,2016,20.11,7b/+
34126,ITA,0,183,73,34.0,17,2011-10-15 22:00:00,2017-01-19 23:00:00,8,59,51,62,54,2011,2017,21.8,7b/+
36646,ESP,0,180,78,27.0,17,2011-04-21 22:00:00,2015-05-25 22:00:00,22,53,61,62,54,2011,2015,24.07,7b/+
35992,AUT,0,181,73,20.0,7,2011-05-15 22:00:00,2017-08-10 22:00:00,168,49,50,68,54,2011,2017,22.28,7b/+
37094,FRA,0,184,78,31.0,9,2011-09-04 22:00:00,2017-04-10 22:00:00,106,57,55,66,54,2011,2017,23.04,7b/+
44964,RUS,0,175,58,23.0,7,2012-07-21 22:00:00,2017-07-29 22:00:00,88,57,51,68,54,2012,2017,18.94,7b/+
24611,USA,0,175,63,39.0,17,2012-07-03 22:00:00,2017-08-27 22:00:00,31,53,51,59,54,2012,2017,20.57,7b/+
44650,CAN,0,170,68,26.0,8,2012-07-23 22:00:00,2017-08-25 22:00:00,119,51,53,59,54,2012,2017,23.53,7b/+
44861,CHE,0,169,63,39.0,8,2012-08-15 22:00:00,2014-04-17 22:00:00,4,55,49,57,54,2012,2014,22.06,7b/+
47106,other,0,178,68,18.0,13,2012-07-15 22:00:00,2016-09-24 22:00:00,76,51,51,66,54,2012,2016,21.46,7b/+
45566,USA,0,185,68,23.0,9,2012-04-07 22:00:00,2013-07-08 22:00:00,5,55,59,59,54,2012,2013,19.87,7b/+
45205,other,1,165,58,23.0,12,2012-02-14 23:00:00,2014-12-19 23:00:00,237,57,55,64,54,2012,2014,21.3,7b/+
46211,other,0,175,73,32.0,17,2012-11-07 23:00:00,2017-09-09 22:00:00,239,55,62,62,54,2012,2017,23.84,7b/+
45694,USA,0,165,63,20.0,7,2012-10-02 22:00:00,2014-07-17 22:00:00,63,50,57,68,54,2012,2014,23.14,7b/+
40312,USA,0,167,68,35.0,14,2012-07-10 22:00:00,2015-10-29 23:00:00,90,55,55,68,54,2012,2015,24.38,7b/+
40528,AUT,0,178,58,20.0,7,2012-01-27 23:00:00,2015-10-30 23:00:00,44,55,62,66,54,2012,2015,18.31,7b/+
56982,other,0,173,63,20.0,8,2012-10-21 22:00:00,2016-08-09 22:00:00,26,46,53,70,54,2012,2016,21.05,7b/+
41155,DEU,0,184,73,30.0,9,2012-02-10 23:00:00,2017-08-31 22:00:00,105,52,55,63,54,2012,2017,21.56,7b/+
41167,other,1,170,53,31.0,8,2012-02-05 23:00:00,2017-08-24 22:00:00,178,62,59,68,54,2012,2017,18.34,7b/+
29985,USA,0,178,63,30.0,19,2012-06-15 22:00:00,2014-03-15 23:00:00,20,59,49,64,54,2012,2014,19.88,7b/+
50744,DEU,0,180,73,30.0,21,2013-08-13 22:00:00,2017-08-19 22:00:00,122,53,54,66,54,2013,2017,22.53,7b/+
49327,CZE,0,177,78,27.0,9,2013-05-21 22:00:00,2016-05-11 22:00:00,20,49,62,62,54,2013,2016,24.9,7b/+
52156,CAN,0,180,78,30.0,5,2013-12-25 23:00:00,2015-07-09 22:00:00,26,55,53,59,54,2013,2015,24.07,7b/+
49954,USA,0,172,58,28.0,10,2013-05-24 22:00:00,2014-10-02 22:00:00,25,55,57,62,54,2013,2014,19.61,7b/+
49982,USA,0,180,63,26.0,6,2013-06-02 22:00:00,2017-09-05 22:00:00,230,46,65,66,54,2013,2017,19.44,7b/+
52549,ITA,0,184,63,23.0,7,2013-08-09 22:00:00,2016-08-02 22:00:00,18,56,49,58,54,2013,2016,18.61,7b/+
51600,ITA,0,170,58,31.0,20,2013-10-04 22:00:00,2013-11-08 23:00:00,10,57,56,57,54,2013,2013,20.07,7b/+
58515,other,0,174,63,31.0,6,2013-08-23 22:00:00,2017-05-09 22:00:00,54,51,64,66,54,2013,2017,20.81,7b/+
58575,MEX,0,165,63,29.0,6,2013-11-29 23:00:00,2016-09-17 22:00:00,34,51,51,62,54,2013,2016,23.14,7b/+
51018,USA,0,167,63,30.0,10,2013-08-16 22:00:00,2015-12-06 23:00:00,9,57,57,57,54,2013,2015,22.59,7b/+
50891,CZE,0,182,68,20.0,6,2013-05-09 22:00:00,2013-07-27 22:00:00,8,57,57,57,54,2013,2013,20.53,7b/+
54994,ITA,0,172,58,30.0,4,2013-12-06 23:00:00,2017-09-07 22:00:00,165,50,53,64,54,2013,2017,19.61,7b/+
46232,ITA,0,178,63,24.0,7,2013-03-25 23:00:00,2016-10-27 22:00:00,26,53,53,65,54,2013,2016,19.88,7b/+
47400,ESP,0,180,63,22.0,6,2013-02-04 23:00:00,2017-05-28 22:00:00,179,49,53,66,54,2013,2017,19.44,7b/+
47163,other,0,176,63,27.0,10,2013-01-19 23:00:00,2017-03-02 23:00:00,37,55,48,68,54,2013,2017,20.34,7b/+
49209,FRA,0,180,63,28.0,5,2013-07-21 22:00:00,2017-08-06 22:00:00,84,49,59,64,54,2013,2017,19.44,7b/+
48435,GBR,0,152,48,17.0,7,2013-10-13 22:00:00,2014-10-18 22:00:00,11,57,57,62,54,2013,2014,20.78,7b/+
26031,USA,0,182,68,31.0,13,2013-01-02 23:00:00,2013-01-03 23:00:00,3,58,55,58,54,2013,2013,20.53,7b/+
48665,USA,0,172,68,28.0,9,2013-04-10 22:00:00,2017-08-30 22:00:00,396,56,53,64,54,2013,2017,22.99,7b/+
48881,MEX,0,178,68,30.0,8,2013-04-27 22:00:00,2016-05-24 22:00:00,33,51,51,64,54,2013,2016,21.46,7b/+
55969,HRV,0,183,73,31.0,13,2014-04-04 22:00:00,2017-07-19 22:00:00,323,62,62,70,54,2014,2017,21.8,7b/+
59984,other,1,160,48,14.0,9,2014-07-20 22:00:00,2017-07-28 22:00:00,72,59,62,68,54,2014,2017,18.75,7b/+
25290,AUS,0,186,68,34.0,10,2014-10-31 23:00:00,2015-01-02 23:00:00,13,51,51,59,54,2014,2015,19.66,7b/+
56936,ITA,0,170,63,27.0,8,2014-10-04 22:00:00,2015-10-07 22:00:00,44,62,49,64,54,2014,2015,21.8,7b/+
57261,USA,0,180,58,26.0,4,2014-11-04 23:00:00,2015-01-28 23:00:00,34,55,57,59,54,2014,2015,17.9,7b/+
52848,FRA,0,180,68,32.0,18,2014-03-28 23:00:00,2017-07-25 22:00:00,31,59,57,62,54,2014,2017,20.99,7b/+
52673,ZAF,0,188,63,20.0,6,2014-01-07 23:00:00,2014-12-20 23:00:00,11,38,53,59,54,2014,2014,17.82,7b/+
44604,USA,0,180,73,35.0,13,2014-07-20 22:00:00,2017-09-03 22:00:00,88,49,55,68,54,2014,2017,22.53,7b/+
45674,ITA,0,177,63,25.0,9,2014-07-20 22:00:00,2015-05-13 22:00:00,9,55,51,57,54,2014,2015,20.11,7b/+
53952,USA,0,162,58,26.0,6,2014-03-28 23:00:00,2014-08-24 22:00:00,10,51,57,62,54,2014,2014,22.1,7b/+
54424,DEU,0,187,73,19.0,8,2014-04-21 22:00:00,2017-08-10 22:00:00,126,57,53,62,54,2014,2017,20.88,7b/+
50995,AUT,0,179,68,25.0,18,2014-05-05 22:00:00,2017-05-03 22:00:00,115,62,55,66,54,2014,2017,21.22,7b/+
59980,USA,0,177,63,21.0,4,2015-05-31 22:00:00,2017-09-04 22:00:00,141,46,50,64,54,2015,2017,20.11,7b/+
59844,FRA,0,180,73,37.0,14,2015-06-02 22:00:00,2017-09-07 22:00:00,73,55,62,62,54,2015,2017,22.53,7b/+
60099,ITA,0,180,63,17.0,8,2015-04-06 22:00:00,2015-01-01 23:00:00,12,49,53,57,54,2015,2015,19.44,7b/+
60695,DEU,0,188,63,31.0,19,2015-08-07 22:00:00,2017-06-17 22:00:00,103,56,64,64,54,2015,2017,17.82,7b/+
60764,GBR,1,167,53,23.0,10,2015-09-11 22:00:00,2017-08-31 22:00:00,52,59,53,62,54,2015,2017,19.0,7b/+
61034,NLD,0,186,68,19.0,6,2015-07-19 22:00:00,2017-01-03 23:00:00,21,62,53,62,54,2015,2017,19.66,7b/+
61057,USA,0,170,58,26.0,8,2015-08-03 22:00:00,2016-11-10 23:00:00,30,58,51,59,54,2015,2016,20.07,7b/+
61074,other,1,158,43,17.0,7,2015-09-26 22:00:00,2016-07-28 22:00:00,30,46,62,68,54,2015,2016,17.22,7b/+
55614,USA,0,172,63,18.0,10,2015-06-14 22:00:00,2017-08-19 22:00:00,94,53,46,68,54,2015,2017,21.3,7b/+
56161,USA,0,187,78,24.0,13,2015-09-19 22:00:00,2016-07-30 22:00:00,14,51,39,62,54,2015,2016,22.31,7b/+
58867,CAN,0,172,68,28.0,8,2015-04-02 22:00:00,2015-04-03 22:00:00,6,51,53,59,54,2015,2015,22.99,7b/+
64238,other,1,140,40,12.0,4,2016-04-04 22:00:00,2017-09-03 22:00:00,30,64,59,66,54,2016,2017,20.41,7b/+
42548,USA,0,182,78,28.0,11,2016-03-13 23:00:00,2016-05-22 22:00:00,7,51,51,57,54,2016,2016,23.55,7b/+
58417,ITA,0,178,73,53.0,18,2016-01-22 23:00:00,2017-08-24 22:00:00,10,51,53,56,54,2016,2017,23.04,7b/+
61926,DEU,0,180,78,30.0,5,2016-02-02 23:00:00,2017-08-05 22:00:00,27,53,55,58,54,2016,2017,24.07,7b/+
61891,USA,1,173,63,27.0,4,2016-01-17 23:00:00,2017-08-18 22:00:00,54,50,51,62,54,2016,2017,21.05,7b/+
53505,NOR,0,183,68,23.0,4,2016-05-21 22:00:00,2017-08-24 22:00:00,48,51,64,64,54,2016,2017,20.31,7b/+
61971,other,0,180,68,21.0,6,2016-01-27 23:00:00,2017-03-31 22:00:00,7,51,55,64,54,2016,2017,20.99,7b/+
66047,ITA,0,187,73,23.0,6,2017-04-24 22:00:00,2017-08-10 22:00:00,6,53,59,59,54,2017,2017,20.88,7b/+
66049,ESP,0,169,63,17.0,1,2017-05-17 22:00:00,2017-08-20 22:00:00,6,55,55,55,54,2017,2017,22.06,7b/+
64968,RUS,0,186,83,27.0,15,2017-01-11 23:00:00,2017-01-16 23:00:00,36,61,53,62,54,2017,2017,23.99,7b/+
21809,other,0,175,63,42.0,13,2017-07-28 22:00:00,2017-09-05 22:00:00,21,64,46,64,54,2017,2017,20.57,7b/+
9127,FRA,0,172,63,43.0,28,1991-08-31 22:00:00,2015-09-05 22:00:00,83,40,53,57,47,1991,2015,21.3,6c+
24111,NOR,0,177,73,44.0,23,1998-09-06 22:00:00,2009-08-05 22:00:00,28,57,38,57,47,1998,2009,23.3,6c+
30656,ESP,0,176,78,44.0,27,1997-12-31 23:00:00,2010-02-21 23:00:00,19,44,49,51,47,1998,2010,25.18,6c+
1,SWE,0,177,73,41.0,21,1999-02-06 23:00:00,2001-07-31 22:00:00,84,36,55,62,47,1999,2001,23.3,6c+
483,BEL,0,178,63,43.0,21,2000-04-30 22:00:00,2001-08-10 22:00:00,17,49,40,55,47,2000,2001,19.88,6c+
2030,ITA,0,174,58,38.0,22,2001-06-30 22:00:00,2011-07-09 22:00:00,45,38,53,57,47,2001,2011,19.16,6c+
4151,USA,0,180,68,36.0,16,2001-03-31 22:00:00,2004-03-06 23:00:00,7,36,53,53,47,2001,2004,20.99,6c+
766,GBR,0,180,73,42.0,27,2001-08-31 22:00:00,2002-01-23 23:00:00,9,42,44,49,47,2001,2002,22.53,6c+
787,MEX,0,186,73,46.0,21,2001-03-20 23:00:00,2004-04-07 22:00:00,27,59,44,59,47,2001,2004,21.1,6c+
444,USA,0,166,73,36.0,22,2001-10-31 23:00:00,2008-11-09 23:00:00,14,53,44,57,47,2001,2008,26.49,6c+
1331,PRT,0,182,73,40.0,17,2001-08-25 22:00:00,2016-03-24 23:00:00,260,38,49,59,47,2001,2016,22.04,6c+
2923,ESP,1,169,53,36.0,17,2002-08-31 22:00:00,2003-03-31 22:00:00,3,49,44,49,47,2002,2003,18.56,6c+
3200,SWE,1,168,63,35.0,17,2002-12-19 23:00:00,2012-07-24 22:00:00,125,44,44,59,47,2002,2012,22.32,6c+
3097,FRA,0,171,63,48.0,25,2002-09-29 22:00:00,2002-09-13 22:00:00,5,44,49,49,47,2002,2002,21.55,6c+
5414,ITA,0,170,63,45.0,22,2002-10-06 22:00:00,2006-08-15 22:00:00,25,57,53,57,47,2002,2006,21.8,6c+
4059,CAN,1,167,58,37.0,18,2002-07-13 22:00:00,2005-03-31 22:00:00,30,46,53,53,47,2002,2005,20.8,6c+
2093,SWE,0,177,73,46.0,20,2002-03-02 23:00:00,2002-05-03 22:00:00,2,53,40,53,47,2002,2002,23.3,6c+
1146,USA,0,175,68,53.0,18,2002-06-10 22:00:00,2008-08-22 22:00:00,25,36,49,56,47,2002,2008,22.2,6c+
2319,SWE,0,181,83,45.0,18,2002-06-03 22:00:00,2010-08-03 22:00:00,73,44,51,55,47,2002,2010,25.34,6c+
5016,SWE,0,175,68,44.0,15,2003-08-31 22:00:00,2004-10-31 23:00:00,28,49,44,53,47,2003,2004,22.2,6c+
5317,PRT,0,179,58,29.0,14,2003-12-30 23:00:00,2006-12-25 23:00:00,139,42,59,62,47,2003,2006,18.1,6c+
12948,CZE,1,174,53,42.0,17,2003-09-30 22:00:00,2009-09-19 22:00:00,77,44,44,55,47,2003,2009,17.51,6c+
13395,SWE,0,180,73,43.0,17,2003-04-30 22:00:00,2006-10-01 22:00:00,31,46,49,49,47,2003,2006,22.53,6c+
5949,ZAF,0,181,78,36.0,16,2003-12-10 23:00:00,2014-12-06 23:00:00,164,49,49,64,47,2003,2014,23.81,6c+
4187,SWE,0,184,73,43.0,16,2003-06-02 22:00:00,2017-05-03 22:00:00,153,40,49,57,47,2003,2017,21.56,6c+
2411,ITA,0,183,83,40.0,17,2003-09-13 22:00:00,2017-04-25 22:00:00,90,42,49,53,47,2003,2017,24.78,6c+
38131,other,0,183,73,30.0,15,2004-07-27 22:00:00,2016-05-05 22:00:00,6,45,45,53,47,2004,2016,21.8,6c+
7505,SVN,0,184,73,32.0,15,2004-03-19 23:00:00,2017-09-02 22:00:00,2445,43,62,70,47,2004,2017,21.56,6c+
10106,USA,1,155,48,39.0,14,2004-03-03 23:00:00,2013-04-27 22:00:00,67,46,51,62,47,2004,2013,19.98,6c+
9318,AUS,1,170,53,34.0,17,2004-12-22 23:00:00,2007-07-08 22:00:00,19,55,36,57,47,2004,2007,18.34,6c+
6157,GBR,0,190,93,43.0,27,2004-04-03 22:00:00,2006-08-17 22:00:00,21,46,44,53,47,2004,2006,25.76,6c+
6128,FRA,0,188,73,47.0,18,2004-05-10 22:00:00,2017-09-09 22:00:00,542,53,57,59,47,2004,2017,20.65,6c+
6316,SWE,0,184,73,39.0,16,2004-06-09 22:00:00,2010-09-30 22:00:00,22,46,53,53,47,2004,2010,21.56,6c+
5580,NOR,0,194,93,30.0,14,2004-05-11 22:00:00,2005-07-27 22:00:00,3,46,46,49,47,2004,2005,24.71,6c+
6638,ESP,0,170,68,37.0,17,2004-07-17 22:00:00,2006-08-16 22:00:00,17,40,40,57,47,2004,2006,23.53,6c+
6587,CZE,0,178,63,39.0,17,2004-02-29 23:00:00,2006-06-18 22:00:00,53,51,55,55,47,2004,2006,19.88,6c+
13710,POL,0,186,78,34.0,15,2003-12-31 23:00:00,2008-11-08 23:00:00,35,46,51,57,47,2004,2008,22.55,6c+
6872,USA,0,181,68,28.0,15,2004-10-09 22:00:00,2005-08-17 22:00:00,26,46,46,55,47,2004,2005,20.76,6c+
9833,ESP,0,177,73,39.0,24,2005-07-22 22:00:00,2007-09-17 22:00:00,11,39,53,53,47,2005,2007,23.3,6c+
9863,SWE,0,182,73,41.0,16,2005-06-27 22:00:00,2009-06-07 22:00:00,10,44,53,53,47,2005,2009,22.04,6c+
9692,DEU,0,181,68,47.0,24,2005-07-15 22:00:00,2015-07-17 22:00:00,231,51,46,55,47,2005,2015,20.76,6c+
9690,DEU,0,182,73,53.0,22,2005-05-22 22:00:00,2017-08-28 22:00:00,251,49,46,55,47,2005,2017,22.04,6c+
12081,ITA,0,172,63,36.0,17,2005-08-04 22:00:00,2005-10-29 22:00:00,7,44,51,51,47,2005,2005,21.3,6c+
12241,SWE,0,182,73,52.0,17,2005-08-19 22:00:00,2010-01-07 23:00:00,77,49,46,57,47,2005,2010,22.04,6c+
10747,ESP,0,171,63,40.0,21,2005-11-11 23:00:00,2006-10-14 22:00:00,13,51,51,57,47,2005,2006,21.55,6c+
10795,other,0,174,63,32.0,17,2005-10-31 23:00:00,2013-03-16 23:00:00,88,40,40,62,47,2005,2013,20.81,6c+
10845,other,0,185,73,32.0,17,2005-10-09 22:00:00,2013-06-08 22:00:00,90,46,49,57,47,2005,2013,21.33,6c+
24270,ITA,0,181,73,52.0,13,2005-11-04 23:00:00,2008-11-18 23:00:00,10,44,45,49,47,2005,2008,22.28,6c+
10970,CZE,0,185,83,40.0,26,2005-11-21 23:00:00,2005-11-21 23:00:00,3,42,53,53,47,2005,2005,24.25,6c+
11065,USA,0,178,68,34.0,17,2005-12-09 23:00:00,2017-08-12 22:00:00,646,53,49,66,47,2005,2017,21.46,6c+
8371,POL,0,190,93,29.0,13,2005-04-30 22:00:00,2017-09-09 22:00:00,667,42,57,61,47,2005,2017,25.76,6c+
8458,BRA,0,182,68,44.0,27,2005-05-21 22:00:00,2017-09-06 22:00:00,135,46,35,62,47,2005,2017,20.53,6c+
8337,ESP,0,180,63,36.0,17,2005-08-11 22:00:00,2005-08-10 22:00:00,5,55,44,55,47,2005,2005,19.44,6c+
8215,ESP,0,187,73,43.0,24,2005-10-22 22:00:00,2008-04-07 22:00:00,63,46,46,57,47,2005,2008,20.88,6c+
8789,ITA,0,185,78,44.0,29,2005-05-07 22:00:00,2012-08-07 22:00:00,22,43,40,57,47,2005,2012,22.79,6c+
7639,ITA,0,182,88,43.0,19,2005-08-31 22:00:00,2005-09-02 22:00:00,3,46,44,49,47,2005,2005,26.57,6c+
7225,FRA,0,182,73,38.0,14,2005-08-14 22:00:00,2008-05-11 22:00:00,28,46,51,51,47,2005,2008,22.04,6c+
7935,ITA,0,180,58,32.0,15,2005-01-14 23:00:00,2005-02-21 23:00:00,14,51,49,51,47,2005,2005,17.9,6c+
9564,USA,1,175,63,43.0,22,2005-07-13 22:00:00,2007-01-25 23:00:00,14,46,40,51,47,2005,2007,20.57,6c+
14107,ITA,0,175,63,35.0,14,2006-10-06 22:00:00,2006-04-30 22:00:00,2,44,49,49,47,2006,2006,20.57,6c+
14616,ITA,0,186,73,38.0,11,2006-10-31 23:00:00,2013-06-28 22:00:00,107,35,59,59,47,2006,2013,21.1,6c+
14128,NOR,0,178,73,35.0,17,2006-06-12 22:00:00,2014-04-20 22:00:00,247,53,55,59,47,2006,2014,23.04,6c+
14534,ITA,0,179,63,29.0,17,2006-10-14 22:00:00,2007-01-19 23:00:00,2,44,49,49,47,2006,2007,19.66,6c+
13521,BRA,0,171,68,38.0,15,2006-04-13 22:00:00,2014-09-13 22:00:00,137,53,41,57,47,2006,2014,23.26,6c+
13477,other,0,170,78,30.0,13,2006-02-28 23:00:00,2016-10-16 22:00:00,32,51,48,57,47,2006,2016,26.99,6c+
13551,SWE,0,183,73,49.0,28,2006-07-22 22:00:00,2015-08-23 22:00:00,77,57,42,57,47,2006,2015,21.8,6c+
13570,BRA,0,189,78,41.0,20,2006-11-07 23:00:00,2010-03-29 22:00:00,43,53,56,56,47,2006,2010,21.84,6c+
13328,ESP,0,183,83,45.0,17,2006-06-30 22:00:00,2016-12-17 23:00:00,11,44,44,49,47,2006,2016,24.78,6c+
13403,other,0,178,68,32.0,13,2006-07-08 22:00:00,2016-07-23 22:00:00,158,46,62,68,47,2006,2016,21.46,6c+
13812,NOR,0,180,73,38.0,12,2006-05-02 22:00:00,2017-08-24 22:00:00,184,35,33,62,47,2006,2017,22.53,6c+
13849,AUS,1,155,53,36.0,22,2006-09-23 22:00:00,2013-04-15 22:00:00,80,31,62,64,47,2006,2013,22.06,6c+
13637,PRT,0,178,73,39.0,12,2006-08-22 22:00:00,2016-10-07 22:00:00,803,46,57,62,47,2006,2016,23.04,6c+
13676,FRA,0,169,58,27.0,13,2006-08-25 22:00:00,2006-08-30 22:00:00,5,44,49,49,47,2006,2006,20.31,6c+
20839,ITA,0,184,68,45.0,12,2006-04-07 22:00:00,2012-08-26 22:00:00,97,44,43,57,47,2006,2012,20.09,6c+
13619,ESP,0,181,78,30.0,11,2006-08-25 22:00:00,2017-09-10 22:00:00,841,42,51,62,47,2006,2017,23.81,6c+
16242,FRA,0,183,68,41.0,13,2006-06-07 22:00:00,2007-10-05 22:00:00,6,46,49,51,47,2006,2007,20.31,6c+
18187,ITA,1,170,53,38.0,15,2006-09-16 22:00:00,2016-12-25 23:00:00,145,42,51,57,47,2006,2016,18.34,6c+
